Force,Distance,Time,Event,
N,mm,min,,

Sample 2
-0.3351,0.0000,0.00000,0,
-0.3351,0.0000,0.00017,0,
-0.3351,0.0000,0.00033,0,
-0.3351,0.0000,0.00050,0,
-0.3351,0.0000,0.00067,0,
-0.3351,0.0000,0.00083,0,
-0.3351,0.0000,0.00100,0,
-0.3351,0.0000,0.00117,0,
-0.3351,0.0000,0.00133,0,
-0.3351,0.0000,0.00150,0,
-0.3351,0.0000,0.00167,0,
-0.3351,0.0000,0.00183,0,
-0.3351,0.0000,0.00200,0,
-0.3351,0.0000,0.00217,0,
-0.3351,0.0000,0.00233,0,
-0.3351,-0.0025,0.00250,0,
-0.4840,-0.0150,0.00267,0,
-0.7446,-0.0400,0.00283,0,
-1.0052,-0.0650,0.00300,0,
-1.3775,-0.0925,0.00317,0,
-1.8243,-0.1225,0.00333,0,
-2.3827,-0.1550,0.00350,0,
-3.0901,-0.1875,0.00367,0,
-3.8719,-0.2225,0.00383,0,
-4.6910,-0.2575,0.00400,0,
-5.4356,-0.2950,0.00417,0,
-6.0313,-0.3350,0.00433,0,
-6.4780,-0.3775,0.00450,0,
-6.9993,-0.4200,0.00467,0,
-7.5577,-0.4625,0.00483,0,
-8.3768,-0.5075,0.00500,0,
-9.3820,-0.5550,0.00517,0,
-10.5361,-0.6025,0.00533,0,
-11.7275,-0.6525,0.00550,0,
-12.9188,-0.7025,0.00567,0,
-14.0730,-0.7525,0.00583,0,
-15.3388,-0.8050,0.00600,0,
-16.4929,-0.8600,0.00617,0,
-17.4609,-0.9125,0.00633,0,
-18.6523,-0.9700,0.00650,0,
-19.6947,-1.0250,0.00667,0,
-21.0350,-1.0825,0.00683,0,
-22.2636,-1.1400,0.00700,0,
-23.5666,-1.2000,0.00717,0,
-24.6463,-1.2600,0.00733,0,
-25.3537,-1.3200,0.00750,0,
-26.2844,-1.3825,0.00767,0,
-27.1407,-1.4450,0.00783,0,
-27.9598,-1.5075,0.00800,0,
-28.8905,-1.5700,0.00817,0,
-29.7468,-1.6350,0.00833,0,
-30.5287,-1.7000,0.00850,0,
-30.9754,-1.7650,0.00867,0,
-31.5711,-1.8300,0.00883,0,
-32.2785,-1.8975,0.00900,0,
-33.0603,-1.9625,0.00917,0,
-33.7677,-2.0325,0.00933,0,
-34.5495,-2.1000,0.00950,0,
-35.4058,-2.1675,0.00967,0,
-35.8898,-2.2375,0.00983,0,
-36.3738,-2.3075,0.01000,0,
-36.7833,-2.3775,0.01017,0,
-37.1929,-2.4475,0.01033,0,
-37.6768,-2.5175,0.01050,0,
-37.6768,-2.5900,0.01067,0,
-38.1981,-2.6600,0.01083,0,
-38.6448,-2.7325,0.01100,0,
-38.9799,-2.8050,0.01117,0,
-39.2777,-2.8775,0.01133,0,
-39.5383,-2.9500,0.01150,0,
-39.8362,-3.0225,0.01167,0,
-40.0223,-3.0975,0.01183,0,
-40.4691,-3.1700,0.01200,0,
-40.5063,-3.2450,0.01217,0,
-40.7297,-3.3200,0.01233,0,
-40.6553,-3.3950,0.01250,0,
-40.6180,-3.4700,0.01267,0,
-40.6925,-3.5450,0.01283,0,
-40.4319,-3.6200,0.01300,0,
-40.8042,-3.6975,0.01317,0,
-40.9531,-3.7725,0.01333,0,
-40.9159,-3.8500,0.01350,0,
-41.0275,-3.9275,0.01367,0,
-41.2882,-4.0050,0.01383,0,
-41.1765,-4.0825,0.01400,0,
-40.7669,-4.1600,0.01417,0,
-40.6180,-4.2375,0.01433,0,
-40.1713,-4.3150,0.01450,0,
-40.0596,-4.3925,0.01467,0,
-40.0223,-4.4725,0.01483,0,
-40.4319,-4.5500,0.01500,0,
-39.9107,-4.6275,0.01517,0,
-39.8734,-4.7075,0.01533,0,
-39.4639,-4.7875,0.01550,0,
-39.3522,-4.8675,0.01567,0,
-39.2777,-4.9450,0.01583,0,
-39.2777,-5.0250,0.01600,0,
-38.7937,-5.1050,0.01617,0,
-38.6821,-5.1850,0.01633,0,
-38.7565,-5.2650,0.01650,0,
-39.0171,-5.3450,0.01667,0,
-38.6076,-5.4250,0.01683,0,
-38.4587,-5.5050,0.01700,0,
-38.1981,-5.5850,0.01717,0,
-37.7141,-5.6650,0.01733,0,
-37.4907,-5.7475,0.01750,0,
-36.9322,-5.8275,0.01767,0,
-36.6716,-5.9075,0.01783,0,
-36.4855,-5.9900,0.01800,0,
-36.0760,-6.0700,0.01817,0,
-36.1504,-6.1525,0.01833,0,
-35.9270,-6.2325,0.01850,0,
-35.8898,-6.3150,0.01867,0,
-35.7781,-6.3950,0.01883,0,
-35.3314,-6.4775,0.01900,0,
-35.1824,-6.5575,0.01917,0,
-34.5867,-6.6400,0.01933,0,
-34.0655,-6.7225,0.01950,0,
-33.9538,-6.8025,0.01967,0,
-33.8421,-6.8850,0.01983,0,
-33.3582,-6.9650,0.02000,0,
-32.7252,-7.0475,0.02017,0,
-32.5391,-7.1300,0.02033,0,
-32.2412,-7.2100,0.02050,0,
-32.0179,-7.2925,0.02067,0,
-31.7573,-7.3750,0.02083,0,
-31.4966,-7.4575,0.02100,0,
-31.1616,-7.5375,0.02117,0,
-31.0871,-7.6200,0.02133,0,
-30.9382,-7.7025,0.02150,0,
-30.3425,-7.7850,0.02167,0,
-30.3425,-7.8675,0.02183,0,
-29.5607,-7.9500,0.02200,0,
-29.8213,-8.0325,0.02217,0,
-29.1512,-8.1150,0.02233,0,
-29.0395,-8.1975,0.02250,0,
-28.8161,-8.2800,0.02267,0,
-28.4438,-8.3625,0.02283,0,
-28.5555,-8.4450,0.02300,0,
-28.3321,-8.5275,0.02317,0,
-27.6992,-8.6100,0.02333,0,
-27.4013,-8.6925,0.02350,0,
-27.5503,-8.7750,0.02367,0,
-27.1407,-8.8575,0.02383,0,
-26.5823,-8.9400,0.02400,0,
-26.8429,-9.0225,0.02417,0,
-26.7684,-9.1050,0.02433,0,
-26.6195,-9.1900,0.02450,0,
-26.3589,-9.2725,0.02467,0,
-26.0238,-9.3550,0.02483,0,
-25.5398,-9.4375,0.02500,0,
-25.1303,-9.5200,0.02517,0,
-24.8325,-9.6025,0.02533,0,
-24.6835,-9.6875,0.02550,0,
-24.7208,-9.7700,0.02567,0,
-24.6835,-9.8525,0.02583,0,
-24.4229,-9.9375,0.02600,0,
-24.0134,-10.0200,0.02617,0,
-23.7528,-10.1025,0.02633,0,
-23.6411,-10.1850,0.02650,0,
-23.4550,-10.2700,0.02667,0,
-23.1943,-10.3525,0.02683,0,
-23.1571,-10.4350,0.02700,0,
-23.2688,-10.5175,0.02717,0,
-23.0827,-10.6000,0.02733,0,
-22.7848,-10.6850,0.02750,0,
-22.3008,-10.7675,0.02767,0,
-22.0774,-10.8500,0.02783,0,
-22.0402,-10.9350,0.02800,0,
-21.7796,-11.0175,0.02817,0,
-21.4818,-11.1000,0.02833,0,
-21.1839,-11.1850,0.02850,0,
-21.0350,-11.2675,0.02867,0,
-20.9233,-11.3525,0.02883,0,
-20.8861,-11.4350,0.02900,0,
-20.8488,-11.5175,0.02917,0,
-20.6999,-11.6025,0.02933,0,
-20.5138,-11.6850,0.02950,0,
-20.2159,-11.7675,0.02967,0,
-20.0670,-11.8500,0.02983,0,
-19.8436,-11.9350,0.03000,0,
-19.8064,-12.0175,0.03017,0,
-19.6575,-12.1000,0.03033,0,
-19.5086,-12.1850,0.03050,0,
-19.4713,-12.2675,0.03067,0,
-19.2852,-12.3500,0.03083,0,
-19.0990,-12.4350,0.03100,0,
-19.0618,-12.5175,0.03117,0,
-19.0246,-12.6000,0.03133,0,
-18.8012,-12.6825,0.03150,0,
-18.6895,-12.7675,0.03167,0,
-18.5406,-12.8500,0.03183,0,
-18.4289,-12.9325,0.03200,0,
-18.3544,-13.0175,0.03217,0,
-18.1683,-13.1000,0.03233,0,
-18.1310,-13.1825,0.03250,0,
-18.0938,-13.2675,0.03267,0,
-17.9821,-13.3500,0.03283,0,
-17.8704,-13.4350,0.03300,0,
-17.7960,-13.5175,0.03317,0,
-17.7960,-13.6000,0.03333,0,
-17.6471,-13.6825,0.03350,0,
-17.7215,-13.7675,0.03367,0,
-17.6098,-13.8500,0.03383,0,
-17.6471,-13.9350,0.03400,0,
-17.5354,-14.0175,0.03417,0,
-17.4609,-14.1025,0.03433,0,
-17.3864,-14.1850,0.03450,0,
-17.3120,-14.2675,0.03467,0,
-17.2003,-14.3525,0.03483,0,
-17.0514,-14.4350,0.03500,0,
-17.0141,-14.5175,0.03517,0,
-16.9025,-14.6025,0.03533,0,
-16.9025,-14.6850,0.03550,0,
-16.7535,-14.7700,0.03567,0,
-16.6046,-14.8525,0.03583,0,
-16.6046,-14.9350,0.03600,0,
-16.4929,-15.0200,0.03617,0,
-16.3812,-15.1025,0.03633,0,
-16.3068,-15.1850,0.03650,0,
-16.1951,-15.2700,0.03667,0,
-16.1951,-15.3525,0.03683,0,
-16.2323,-15.4375,0.03700,0,
-16.2695,-15.5200,0.03717,0,
-16.1951,-15.6025,0.03733,0,
-16.2695,-15.6875,0.03750,0,
-16.2695,-15.7700,0.03767,0,
-16.3440,-15.8525,0.03783,0,
-16.2695,-15.9375,0.03800,0,
-16.2695,-16.0200,0.03817,0,
-16.1579,-16.1050,0.03833,0,
-16.1579,-16.1875,0.03850,0,
-16.1206,-16.2700,0.03867,0,
-16.1579,-16.3550,0.03883,0,
-16.1951,-16.4375,0.03900,0,
-16.0834,-16.5200,0.03917,0,
-16.1206,-16.6050,0.03933,0,
-16.0834,-16.6875,0.03950,0,
-16.0462,-16.7725,0.03967,0,
-16.0089,-16.8550,0.03983,0,
-16.0089,-16.9375,0.04000,0,
-16.0089,-17.0225,0.04017,0,
-16.0089,-17.1050,0.04033,0,
-15.9717,-17.1875,0.04050,0,
-15.8972,-17.2725,0.04067,0,
-15.8972,-17.3550,0.04083,0,
-15.8600,-17.4400,0.04100,0,
-15.7856,-17.5225,0.04117,0,
-15.8228,-17.6050,0.04133,0,
-15.7856,-17.6900,0.04150,0,
-15.7483,-17.7725,0.04167,0,
-15.6739,-17.8550,0.04183,0,
-15.6366,-17.9400,0.04200,0,
-15.7856,-18.0250,0.04217,0,
-15.8228,-18.1050,0.04233,0,
-15.8600,-18.1900,0.04250,0,
-15.8228,-18.2725,0.04267,0,
-15.8600,-18.3550,0.04283,0,
-15.8228,-18.4375,0.04300,0,
-15.8228,-18.5225,0.04317,0,
-15.8228,-18.6050,0.04333,0,
-15.8600,-18.6900,0.04350,0,
-15.8228,-18.7725,0.04367,0,
-15.7856,-18.8550,0.04383,0,
-15.7111,-18.9400,0.04400,0,
-15.7483,-19.0225,0.04417,0,
-15.7111,-19.1050,0.04433,0,
-15.6366,-19.1900,0.04450,0,
-15.6366,-19.2725,0.04467,0,
-15.7111,-19.3600,0.04483,0,
-15.7111,-19.4400,0.04500,0,
-15.7483,-19.5250,0.04517,0,
-15.8228,-19.6075,0.04533,0,
-15.8972,-19.6900,0.04550,0,
-15.9345,-19.7750,0.04567,0,
-15.9345,-19.8575,0.04583,0,
-16.0462,-19.9400,0.04600,0,
-16.0834,-20.0250,0.04617,0,
-16.1579,-20.1075,0.04633,0,
-16.1206,-20.1925,0.04650,0,
-16.0462,-20.2750,0.04667,0,
-16.1206,-20.3600,0.04683,0,
-16.2695,-20.4425,0.04700,0,
-16.0834,-20.5250,0.04717,0,
-16.1579,-20.6100,0.04733,0,
-16.1951,-20.6925,0.04750,0,
-16.3068,-20.7775,0.04767,0,
-16.3440,-20.8600,0.04783,0,
-16.3812,-20.9425,0.04800,0,
-16.4185,-21.0275,0.04817,0,
-16.5302,-21.1100,0.04833,0,
-16.6046,-21.1925,0.04850,0,
-16.6046,-21.2775,0.04867,0,
-16.6418,-21.3600,0.04883,0,
-16.6046,-21.4450,0.04900,0,
-16.6418,-21.5275,0.04917,0,
-16.6418,-21.6125,0.04933,0,
-16.6791,-21.6925,0.04950,0,
-16.6791,-21.7775,0.04967,0,
-16.7163,-21.8600,0.04983,0,
-16.7535,-21.9450,0.05000,0,
-16.8652,-22.0275,0.05017,0,
-16.9025,-22.1125,0.05033,0,
-16.9769,-22.1950,0.05050,0,
-17.0141,-22.2775,0.05067,0,
-17.0514,-22.3625,0.05083,0,
-17.0886,-22.4450,0.05100,0,
-17.1631,-22.5300,0.05117,0,
-17.2748,-22.6125,0.05133,0,
-17.3864,-22.6950,0.05150,0,
-17.6098,-22.7800,0.05167,0,
-17.7587,-22.8625,0.05183,0,
-17.9449,-22.9450,0.05200,0,
-18.0566,-23.0300,0.05217,0,
-18.2427,-23.1125,0.05233,0,
-18.3917,-23.1950,0.05250,0,
-18.5406,-23.2800,0.05267,0,
-18.6150,-23.3625,0.05283,0,
-18.6895,-23.4450,0.05300,0,
-18.7267,-23.5300,0.05317,0,
-18.8012,-23.6125,0.05333,0,
-18.8384,-23.6975,0.05350,0,
-18.9129,-23.7800,0.05367,0,
-18.9873,-23.8625,0.05383,0,
-19.0990,-23.9475,0.05400,0,
-19.2480,-24.0300,0.05417,0,
-19.3224,-24.1125,0.05433,0,
-19.4341,-24.1950,0.05450,0,
-19.4341,-24.2800,0.05467,0,
-19.6203,-24.3625,0.05483,0,
-19.7692,-24.4475,0.05500,0,
-19.9553,-24.5300,0.05517,0,
-20.2159,-24.6125,0.05533,0,
-20.4021,-24.6975,0.05550,0,
-20.7372,-24.7800,0.05567,0,
-21.0350,-24.8625,0.05583,0,
-21.2211,-24.9475,0.05600,0,
-21.4073,-25.0300,0.05617,0,
-21.6307,-25.1150,0.05633,0,
-21.9285,-25.1975,0.05650,0,
-22.1891,-25.2800,0.05667,0,
-22.4497,-25.3625,0.05683,0,
-22.7476,-25.4475,0.05700,0,
-23.0454,-25.5300,0.05717,0,
-23.3433,-25.6150,0.05733,0,
-23.6411,-25.6975,0.05750,0,
-23.9017,-25.7800,0.05767,0,
-24.2368,-25.8650,0.05783,0,
-24.3857,-25.9475,0.05800,0,
-24.5719,-26.0300,0.05817,0,
-24.9069,-26.1150,0.05833,0,
-25.1675,-26.1975,0.05850,0,
-25.5026,-26.2825,0.05867,0,
-25.7260,-26.3650,0.05883,0,
-25.9866,-26.4475,0.05900,0,
-26.2472,-26.5325,0.05917,0,
-26.5078,-26.6150,0.05933,0,
-26.7312,-26.6975,0.05950,0,
-26.9918,-26.7825,0.05967,0,
-27.2152,-26.8650,0.05983,0,
-27.5130,-26.9475,0.06000,0,
-27.8481,-27.0300,0.06017,0,
-28.0343,-27.1150,0.06033,0,
-28.3321,-27.1975,0.06050,0,
-28.5927,-27.2800,0.06067,0,
-28.8905,-27.3650,0.06083,0,
-29.1139,-27.4475,0.06100,0,
-29.3001,-27.5300,0.06117,0,
-29.5235,-27.6150,0.06133,0,
-29.7468,-27.6975,0.06150,0,
-29.9702,-27.7825,0.06167,0,
-30.1564,-27.8650,0.06183,0,
-30.3797,-27.9475,0.06200,0,
-30.5659,-28.0300,0.06217,0,
-30.7148,-28.1125,0.06233,0,
-30.8637,-28.1975,0.06250,0,
-31.0499,-28.2800,0.06267,0,
-31.2360,-28.3625,0.06283,0,
-31.4594,-28.4450,0.06300,0,
-31.6083,-28.5300,0.06317,0,
-31.8317,-28.6125,0.06333,0,
-31.9806,-28.6950,0.06350,0,
-32.1296,-28.7775,0.06367,0,
-32.2785,-28.8625,0.06383,0,
-32.4274,-28.9450,0.06400,0,
-32.5763,-29.0300,0.06417,0,
-32.7625,-29.1125,0.06433,0,
-32.9486,-29.1950,0.06450,0,
-33.0975,-29.2775,0.06467,0,
-33.2465,-29.3575,0.06483,0,
-33.3582,-29.4375,0.06500,0,
-33.5071,-29.5150,0.06517,0,
-33.5815,-29.5925,0.06533,0,
-33.6560,-29.6675,0.06550,0,
-33.7305,-29.7400,0.06567,0,
-33.8421,-29.8100,0.06583,0,
-33.9166,-29.8775,0.06600,0,
-33.9911,-29.9450,0.06617,0,
-34.0655,-30.0100,0.06633,0,
-34.1028,-30.0750,0.06650,0,
-34.1400,-30.1350,0.06667,0,
-34.1772,-30.1950,0.06683,0,
-34.1772,-30.2525,0.06700,0,
-34.2144,-30.3075,0.06717,0,
-34.2517,-30.3600,0.06733,0,
-34.3261,-30.4100,0.06750,0,
-34.3634,-30.4600,0.06767,0,
-34.3634,-30.5050,0.06783,0,
-34.4006,-30.5525,0.06800,0,
-34.4006,-30.5950,0.06817,0,
-34.4006,-30.6350,0.06833,0,
-34.3261,-30.6700,0.06850,0,
-34.2144,-30.6850,0.06867,0,
-34.0283,-30.6875,0.06883,0,
-33.8421,-30.6850,0.06900,0,
-33.6188,-30.6850,0.06917,0,
-33.5071,-30.6925,0.06933,0,
-33.4326,-30.7000,0.06950,0,
-33.3209,-30.7050,0.06967,0,
-33.2092,-30.7075,0.06983,0,
-33.0975,-30.7100,0.07000,0,
-32.9859,-30.7150,0.07017,0,
-32.9114,-30.7225,0.07033,0,
-32.8369,-30.7275,0.07050,0,
-32.7625,-30.7300,0.07067,0,
-32.6508,-30.7300,0.07083,0,
-32.5391,-30.7300,0.07100,0,
-32.4274,-30.7300,0.07117,0,
-32.3529,-30.7300,0.07133,0,
-32.2785,-30.7300,0.07150,0,
-32.1668,-30.7300,0.07167,0,
-32.0923,-30.7300,0.07183,0,
-32.0179,-30.7300,0.07200,0,
-31.9434,-30.7300,0.07217,0,
-31.8690,-30.7300,0.07233,0,
-31.7945,-30.7300,0.07250,0,
-31.7573,-30.7300,0.07267,0,
-31.6828,-30.7300,0.07283,0,
-31.6083,-30.7300,0.07300,0,
-31.5339,-30.7300,0.07317,0,
-31.4966,-30.7300,0.07333,0,
-31.4222,-30.7300,0.07350,0,
-31.3477,-30.7300,0.07367,0,
-31.3105,-30.7300,0.07383,0,
-31.1616,-30.7125,0.07400,0,
-30.9382,-30.6850,0.07417,0,
-30.6776,-30.6550,0.07433,0,
-30.4170,-30.6250,0.07450,0,
-30.1191,-30.5925,0.07467,0,
-29.8585,-30.5575,0.07483,0,
-29.5607,-30.5225,0.07500,0,
-29.3001,-30.4850,0.07517,0,
-29.0022,-30.4475,0.07533,0,
-28.7416,-30.4075,0.07550,0,
-28.4810,-30.3650,0.07567,0,
-28.2204,-30.3225,0.07583,0,
-27.9598,-30.2775,0.07600,0,
-27.6620,-30.2325,0.07617,0,
-27.4386,-30.1850,0.07633,0,
-27.2152,-30.1375,0.07650,0,
-27.0290,-30.0875,0.07667,0,
-26.8057,-30.0375,0.07683,0,
-26.5823,-29.9850,0.07700,0,
-26.3589,-29.9325,0.07717,0,
-26.1355,-29.8800,0.07733,0,
-25.9121,-29.8250,0.07750,0,
-25.6888,-29.7700,0.07767,0,
-25.3909,-29.7125,0.07783,0,
-25.1675,-29.6550,0.07800,0,
-24.9069,-29.5975,0.07817,0,
-24.6835,-29.5375,0.07833,0,
-24.4602,-29.4775,0.07850,0,
-24.1996,-29.4175,0.07867,0,
-23.9762,-29.3550,0.07883,0,
-23.7528,-29.2925,0.07900,0,
-23.4922,-29.2300,0.07917,0,
-23.2688,-29.1675,0.07933,0,
-23.0082,-29.1025,0.07950,0,
-22.7476,-29.0375,0.07967,0,
-22.5242,-28.9700,0.07983,0,
-22.2636,-28.9050,0.08000,0,
-22.0402,-28.8375,0.08017,0,
-21.8168,-28.7700,0.08033,0,
-21.6307,-28.7025,0.08050,0,
-21.4073,-28.6350,0.08067,0,
-21.1839,-28.5650,0.08083,0,
-20.9605,-28.4950,0.08100,0,
-20.6999,-28.4250,0.08117,0,
-20.4765,-28.3550,0.08133,0,
-20.2159,-28.2850,0.08150,0,
-19.9553,-28.2125,0.08167,0,
-19.6947,-28.1425,0.08183,0,
-19.4341,-28.0700,0.08200,0,
-19.2107,-27.9975,0.08217,0,
-18.9501,-27.9225,0.08233,0,
-18.7267,-27.8500,0.08250,0,
-18.4661,-27.7750,0.08267,0,
-18.2055,-27.7025,0.08283,0,
-17.9449,-27.6275,0.08300,0,
-17.7215,-27.5550,0.08317,0,
-17.4237,-27.4800,0.08333,0,
-17.2003,-27.4050,0.08350,0,
-16.9769,-27.3275,0.08367,0,
-16.7535,-27.2525,0.08383,0,
-16.5302,-27.1775,0.08400,0,
-16.2695,-27.1000,0.08417,0,
-16.0834,-27.0250,0.08433,0,
-15.8228,-26.9475,0.08450,0,
-15.5994,-26.8700,0.08467,0,
-15.3760,-26.7950,0.08483,0,
-15.1154,-26.7175,0.08500,0,
-14.9293,-26.6400,0.08517,0,
-14.7059,-26.5600,0.08533,0,
-14.4825,-26.4850,0.08550,0,
-14.3336,-26.4050,0.08567,0,
-14.1102,-26.3275,0.08583,0,
-13.9241,-26.2500,0.08600,0,
-13.7751,-26.1700,0.08617,0,
-13.6262,-26.0925,0.08633,0,
-13.4401,-26.0125,0.08650,0,
-13.2911,-25.9350,0.08667,0,
-13.1794,-25.8550,0.08683,0,
-13.0678,-25.7750,0.08700,0,
-12.9561,-25.6975,0.08717,0,
-12.8444,-25.6150,0.08733,0,
-12.7327,-25.5375,0.08750,0,
-12.5838,-25.4575,0.08767,0,
-12.4721,-25.3775,0.08783,0,
-12.3976,-25.2950,0.08800,0,
-12.2487,-25.2175,0.08817,0,
-12.1370,-25.1375,0.08833,0,
-12.0625,-25.0550,0.08850,0,
-11.9509,-24.9750,0.08867,0,
-11.8392,-24.8950,0.08883,0,
-11.7275,-24.8150,0.08900,0,
-11.6158,-24.7325,0.08917,0,
-11.5413,-24.6525,0.08933,0,
-11.4669,-24.5700,0.08950,0,
-11.3924,-24.4900,0.08967,0,
-11.3179,-24.4100,0.08983,0,
-11.2807,-24.3275,0.09000,0,
-11.2063,-24.2475,0.09017,0,
-11.1690,-24.1650,0.09033,0,
-11.1318,-24.0850,0.09050,0,
-11.0201,-24.0025,0.09067,0,
-10.9829,-23.9200,0.09083,0,
-10.9084,-23.8375,0.09100,0,
-10.8712,-23.7575,0.09117,0,
-10.7967,-23.6750,0.09133,0,
-10.7223,-23.5925,0.09150,0,
-10.6850,-23.5125,0.09167,0,
-10.5733,-23.4300,0.09183,0,
-10.5361,-23.3475,0.09200,0,
-10.4244,-23.2650,0.09217,0,
-10.3872,-23.1825,0.09233,0,
-10.2755,-23.1000,0.09250,0,
-10.2383,-23.0200,0.09267,0,
-10.1638,-22.9375,0.09283,0,
-10.0894,-22.8550,0.09300,0,
-10.0521,-22.7725,0.09317,0,
-9.9777,-22.6900,0.09333,0,
-9.9777,-22.6075,0.09350,0,
-9.8660,-22.5250,0.09367,0,
-9.8287,-22.4425,0.09383,0,
-9.7543,-22.3600,0.09400,0,
-9.6798,-22.2775,0.09417,0,
-9.6426,-22.1950,0.09433,0,
-9.5681,-22.1125,0.09450,0,
-9.5681,-22.0300,0.09467,0,
-9.4564,-21.9475,0.09483,0,
-9.4564,-21.8650,0.09500,0,
-9.3448,-21.7825,0.09517,0,
-9.3448,-21.7000,0.09533,0,
-9.3075,-21.6175,0.09550,0,
-9.2703,-21.5350,0.09567,0,
-9.1958,-21.4525,0.09583,0,
-9.1214,-21.3675,0.09600,0,
-9.1214,-21.2850,0.09617,0,
-9.0097,-21.2025,0.09633,0,
-8.9724,-21.1200,0.09650,0,
-8.8980,-21.0375,0.09667,0,
-8.8235,-20.9550,0.09683,0,
-8.7491,-20.8725,0.09700,0,
-8.7118,-20.7900,0.09717,0,
-8.6374,-20.7075,0.09733,0,
-8.6001,-20.6250,0.09750,0,
-8.5629,-20.5425,0.09767,0,
-8.5257,-20.4600,0.09783,0,
-8.4885,-20.3775,0.09800,0,
-8.4512,-20.2925,0.09817,0,
-8.4512,-20.2100,0.09833,0,
-8.3768,-20.1275,0.09850,0,
-8.3023,-20.0450,0.09867,0,
-8.2278,-19.9625,0.09883,0,
-8.1906,-19.8800,0.09900,0,
-8.1534,-19.7950,0.09917,0,
-8.0789,-19.7125,0.09933,0,
-8.0417,-19.6300,0.09950,0,
-8.0045,-19.5475,0.09967,0,
-8.0045,-19.4650,0.09983,0,
-8.0045,-19.3800,0.10000,0,
-7.9300,-19.2975,0.10017,0,
-7.9300,-19.2150,0.10033,0,
-7.8928,-19.1325,0.10050,0,
-7.8555,-19.0475,0.10067,0,
-7.7439,-18.9650,0.10083,0,
-7.6322,-18.8825,0.10100,0,
-7.5949,-18.8000,0.10117,0,
-7.5205,-18.7150,0.10133,0,
-7.4832,-18.6325,0.10150,0,
-7.4460,-18.5475,0.10167,0,
-7.4088,-18.4650,0.10183,0,
-7.3343,-18.3825,0.10200,0,
-7.3343,-18.2975,0.10217,0,
-7.2971,-18.2150,0.10233,0,
-7.2971,-18.1325,0.10250,0,
-7.2971,-18.0500,0.10267,0,
-7.2226,-17.9650,0.10283,0,
-7.2226,-17.8825,0.10300,0,
-7.1854,-17.8000,0.10317,0,
-7.1109,-17.7150,0.10333,0,
-7.1109,-17.6325,0.10350,0,
-7.1109,-17.5500,0.10367,0,
-7.0737,-17.4650,0.10383,0,
-7.0737,-17.3825,0.10400,0,
-6.9620,-17.3000,0.10417,0,
-6.9248,-17.2150,0.10433,0,
-6.8876,-17.1325,0.10450,0,
-6.8876,-17.0475,0.10467,0,
-6.8503,-16.9650,0.10483,0,
-6.8876,-16.8825,0.10500,0,
-6.8876,-16.8000,0.10517,0,
-6.8131,-16.7150,0.10533,0,
-6.7759,-16.6325,0.10550,0,
-6.7386,-16.5500,0.10567,0,
-6.7386,-16.4650,0.10583,0,
-6.7759,-16.3825,0.10600,0,
-6.7759,-16.3000,0.10617,0,
-6.7386,-16.2150,0.10633,0,
-6.7014,-16.1325,0.10650,0,
-6.7386,-16.0500,0.10667,0,
-6.6642,-15.9675,0.10683,0,
-6.6642,-15.8825,0.10700,0,
-6.7014,-15.8000,0.10717,0,
-6.6642,-15.7175,0.10733,0,
-6.6642,-15.6325,0.10750,0,
-6.7014,-15.5500,0.10767,0,
-6.7014,-15.4675,0.10783,0,
-6.7014,-15.3825,0.10800,0,
-6.7014,-15.3000,0.10817,0,
-6.7386,-15.2150,0.10833,0,
-6.7386,-15.1325,0.10850,0,
-6.7759,-15.0500,0.10867,0,
-6.7759,-14.9650,0.10883,0,
-6.7386,-14.8825,0.10900,0,
-6.7386,-14.8000,0.10917,0,
-6.7759,-14.7150,0.10933,0,
-6.7759,-14.6325,0.10950,0,
-6.8131,-14.5475,0.10967,0,
-6.8131,-14.4650,0.10983,0,
-6.7759,-14.3825,0.11000,0,
-6.7386,-14.2975,0.11017,0,
-6.7759,-14.2150,0.11033,0,
-6.7014,-14.1325,0.11050,0,
-6.7014,-14.0475,0.11067,0,
-6.7386,-13.9650,0.11083,0,
-6.7759,-13.8825,0.11100,0,
-6.8503,-13.7975,0.11117,0,
-6.9248,-13.7150,0.11133,0,
-6.9993,-13.6300,0.11150,0,
-7.0365,-13.5475,0.11167,0,
-7.0737,-13.4650,0.11183,0,
-7.1109,-13.3825,0.11200,0,
-7.1482,-13.2975,0.11217,0,
-7.1109,-13.2150,0.11233,0,
-7.1109,-13.1300,0.11250,0,
-7.2226,-13.0475,0.11267,0,
-7.2599,-12.9625,0.11283,0,
-7.3716,-12.8800,0.11300,0,
-7.4832,-12.7975,0.11317,0,
-7.4088,-12.7125,0.11333,0,
-7.4460,-12.6300,0.11350,0,
-7.5949,-12.5450,0.11367,0,
-7.6694,-12.4625,0.11383,0,
-7.6694,-12.3800,0.11400,0,
-7.7811,-12.2950,0.11417,0,
-7.8183,-12.2125,0.11433,0,
-7.8183,-12.1275,0.11450,0,
-7.8928,-12.0450,0.11467,0,
-8.0789,-11.9625,0.11483,0,
-8.1162,-11.8775,0.11500,0,
-8.2278,-11.7950,0.11517,0,
-8.2651,-11.7100,0.11533,0,
-8.2651,-11.6275,0.11550,0,
-8.3023,-11.5450,0.11567,0,
-8.4512,-11.4600,0.11583,0,
-8.3023,-11.3775,0.11600,0,
-8.4140,-11.2950,0.11617,0,
-8.5257,-11.2125,0.11633,0,
