Force,Distance,Time,Event,
N,mm,min,,

Sample 2
-0.0745,0.0000,0.00000,0,
-0.0745,0.0000,0.00017,0,
-0.0745,0.0000,0.00033,0,
-0.0745,0.0000,0.00050,0,
-0.0745,0.0000,0.00067,0,
-0.0745,0.0000,0.00083,0,
-0.0745,0.0000,0.00100,0,
-0.0745,0.0000,0.00117,0,
-0.0745,0.0000,0.00133,0,
-0.0745,0.0000,0.00150,0,
-0.0745,0.0000,0.00167,0,
-0.0745,0.0000,0.00183,0,
-0.0745,0.0000,0.00200,0,
-0.0745,0.0000,0.00217,0,
-0.0745,-0.0025,0.00233,0,
-0.1117,-0.0125,0.00250,0,
-0.2606,-0.0325,0.00267,0,
-0.4468,-0.0600,0.00283,0,
-0.5957,-0.0875,0.00300,0,
-0.8191,-0.1175,0.00317,0,
-1.0052,-0.1475,0.00333,0,
-1.2286,-0.1800,0.00350,0,
-1.4147,-0.2150,0.00367,0,
-1.7498,-0.2525,0.00383,0,
-2.1966,-0.2900,0.00400,0,
-2.6433,-0.3300,0.00417,0,
-3.1646,-0.3725,0.00433,0,
-3.7602,-0.4150,0.00450,0,
-4.4304,-0.4575,0.00467,0,
-5.1750,-0.5025,0.00483,0,
-6.1057,-0.5500,0.00500,0,
-6.9248,-0.6000,0.00517,0,
-7.5205,-0.6475,0.00533,0,
-8.1534,-0.6975,0.00550,0,
-9.0469,-0.7500,0.00567,0,
-10.1266,-0.8025,0.00583,0,
-11.5413,-0.8575,0.00600,0,
-13.2167,-0.9125,0.00617,0,
-15.3388,-0.9675,0.00633,0,
-17.8332,-1.0250,0.00650,0,
-20.5138,-1.0825,0.00667,0,
-23.3805,-1.1400,0.00683,0,
-26.4334,-1.2000,0.00700,0,
-29.7468,-1.2600,0.00717,0,
-33.2465,-1.3200,0.00733,0,
-36.9322,-1.3825,0.00750,0,
-40.7669,-1.4450,0.00767,0,
-44.6761,-1.5075,0.00783,0,
-48.7342,-1.5700,0.00800,0,
-52.8667,-1.6350,0.00817,0,
-56.9993,-1.7000,0.00833,0,
-61.2435,-1.7650,0.00850,0,
-65.4505,-1.8300,0.00867,0,
-69.6203,-1.8975,0.00883,0,
-73.8273,-1.9625,0.00900,0,
-77.9970,-2.0300,0.00917,0,
-82.2785,-2.0975,0.00933,0,
-86.5972,-2.1675,0.00950,0,
-90.8042,-2.2350,0.00967,0,
-94.8995,-2.3050,0.00983,0,
-98.8086,-2.3750,0.01000,0,
-102.6433,-2.4450,0.01017,0,
-106.2174,-2.5150,0.01033,0,
-109.5681,-2.5875,0.01050,0,
-112.8072,-2.6575,0.01067,0,
-115.9345,-2.7300,0.01083,0,
-118.8384,-2.8025,0.01100,0,
-121.4445,-2.8750,0.01117,0,
-123.8645,-2.9475,0.01133,0,
-126.0983,-3.0200,0.01150,0,
-128.1087,-3.0925,0.01167,0,
-129.9330,-3.1675,0.01183,0,
-131.4967,-3.2400,0.01200,0,
-132.8369,-3.3150,0.01217,0,
-134.0283,-3.3900,0.01233,0,
-134.9963,-3.4625,0.01250,0,
-135.7409,-3.5375,0.01267,0,
-136.3366,-3.6125,0.01283,0,
-136.7461,-3.6900,0.01300,0,
-137.1184,-3.7650,0.01317,0,
-137.2673,-3.8400,0.01333,0,
-137.1929,-3.9175,0.01350,0,
-137.0067,-3.9950,0.01367,0,
-136.5600,-4.0725,0.01383,0,
-136.0387,-4.1475,0.01400,0,
-135.4430,-4.2250,0.01417,0,
-134.9590,-4.3025,0.01433,0,
-134.4006,-4.3800,0.01450,0,
-133.8421,-4.4600,0.01467,0,
-133.0975,-4.5375,0.01483,0,
-132.2413,-4.6150,0.01500,0,
-131.4222,-4.6925,0.01517,0,
-130.4914,-4.7725,0.01533,0,
-129.3745,-4.8500,0.01550,0,
-128.1832,-4.9300,0.01567,0,
-126.8801,-5.0075,0.01583,0,
-125.4281,-5.0875,0.01600,0,
-123.0827,-5.1650,0.01617,0,
-118.6895,-5.2475,0.01633,0,
-118.3544,-5.3275,0.01650,0,
-118.9129,-5.4075,0.01667,0,
-118.9874,-5.4875,0.01683,0,
-117.9077,-5.5675,0.01700,0,
-116.5302,-5.6475,0.01717,0,
-115.2271,-5.7275,0.01733,0,
-113.4773,-5.8075,0.01750,0,
-110.4617,-5.8900,0.01767,0,
-109.3448,-5.9700,0.01783,0,
-108.8235,-6.0525,0.01800,0,
-107.7439,-6.1325,0.01817,0,
-105.9940,-6.2125,0.01833,0,
-104.5048,-6.2950,0.01850,0,
-103.6858,-6.3750,0.01867,0,
-101.5264,-6.4575,0.01883,0,
-97.7662,-6.5400,0.01900,0,
-95.8675,-6.6225,0.01917,0,
-95.7185,-6.7025,0.01933,0,
-95.9419,-6.7850,0.01950,0,
-95.6069,-6.8675,0.01967,0,
-94.8995,-6.9500,0.01983,0,
-92.9635,-7.0325,0.02000,0,
-90.2829,-7.1125,0.02017,0,
-89.0171,-7.1950,0.02033,0,
-86.5227,-7.2775,0.02050,0,
-85.5920,-7.3600,0.02067,0,
-84.4751,-7.4425,0.02083,0,
-83.8049,-7.5250,0.02100,0,
-82.4274,-7.6075,0.02117,0,
-81.7573,-7.6900,0.02133,0,
-81.4222,-7.7750,0.02150,0,
-80.8637,-7.8575,0.02167,0,
-77.1035,-7.9400,0.02183,0,
-76.0238,-8.0225,0.02200,0,
-74.5346,-8.1075,0.02217,0,
-74.0506,-8.1900,0.02233,0,
-73.3805,-8.2725,0.02250,0,
-72.7476,-8.3550,0.02267,0,
-72.1147,-8.4375,0.02283,0,
-71.5190,-8.5225,0.02300,0,
-70.4393,-8.6050,0.02317,0,
-68.7640,-8.6875,0.02333,0,
-67.3492,-8.7725,0.02350,0,
-67.9449,-8.8525,0.02367,0,
-67.7960,-8.9375,0.02383,0,
-66.1206,-9.0200,0.02400,0,
-64.5570,-9.1025,0.02417,0,
-63.1422,-9.1850,0.02433,0,
-61.7647,-9.2675,0.02450,0,
-61.3924,-9.3500,0.02467,0,
-61.2435,-9.4325,0.02483,0,
-60.1266,-9.5175,0.02500,0,
-59.2331,-9.6000,0.02517,0,
-59.3820,-9.6825,0.02533,0,
-59.3448,-9.7650,0.02550,0,
-58.8980,-9.8475,0.02567,0,
-58.0789,-9.9325,0.02583,0,
-56.7014,-10.0150,0.02600,0,
-55.6590,-10.0975,0.02617,0,
-54.6910,-10.1800,0.02633,0,
-53.9464,-10.2625,0.02650,0,
-53.1646,-10.3475,0.02667,0,
-52.8295,-10.4300,0.02683,0,
-52.4572,-10.5125,0.02700,0,
-52.0477,-10.5975,0.02717,0,
-51.7498,-10.6800,0.02733,0,
-51.3403,-10.7625,0.02750,0,
-50.4095,-10.8475,0.02767,0,
-50.2606,-10.9300,0.02783,0,
-49.1809,-11.0150,0.02800,0,
-48.2874,-11.0975,0.02817,0,
-47.7290,-11.1800,0.02833,0,
-47.4684,-11.2650,0.02850,0,
-46.9471,-11.3475,0.02867,0,
-46.1653,-11.4300,0.02883,0,
-45.7558,-11.5125,0.02900,0,
-44.7506,-11.5975,0.02917,0,
-43.9687,-11.6800,0.02933,0,
-44.0432,-11.7625,0.02950,0,
-43.7826,-11.8475,0.02967,0,
-43.6709,-11.9325,0.02983,0,
-43.1124,-12.0150,0.03000,0,
-42.5540,-12.0975,0.03017,0,
-42.1072,-12.1800,0.03033,0,
-41.8838,-12.2650,0.03050,0,
-41.5488,-12.3475,0.03067,0,
-40.8786,-12.4300,0.03083,0,
-40.5063,-12.5150,0.03100,0,
-40.2829,-12.5975,0.03117,0,
-40.2085,-12.6800,0.03133,0,
-39.7990,-12.7650,0.03150,0,
-39.1660,-12.8475,0.03167,0,
-38.5704,-12.9300,0.03183,0,
-38.3470,-13.0150,0.03200,0,
-38.1608,-13.0975,0.03217,0,
-37.9375,-13.1825,0.03233,0,
-37.7141,-13.2675,0.03250,0,
-37.3418,-13.3500,0.03267,0,
-36.9322,-13.4325,0.03283,0,
-36.8578,-13.5175,0.03300,0,
-36.5227,-13.6000,0.03317,0,
-36.3738,-13.6850,0.03333,0,
-36.1876,-13.7675,0.03350,0,
-35.6664,-13.8525,0.03367,0,
-35.1452,-13.9350,0.03383,0,
-35.0335,-14.0175,0.03400,0,
-34.7357,-14.1025,0.03417,0,
-34.5868,-14.1850,0.03433,0,
-34.1028,-14.2700,0.03450,0,
-33.8049,-14.3525,0.03467,0,
-33.7305,-14.4375,0.03483,0,
-33.7677,-14.5200,0.03500,0,
-33.5815,-14.6025,0.03517,0,
-33.3582,-14.6875,0.03533,0,
-33.1348,-14.7725,0.03550,0,
-32.8369,-14.8550,0.03567,0,
-32.6508,-14.9375,0.03583,0,
-32.5763,-15.0225,0.03600,0,
-32.4274,-15.1050,0.03617,0,
-32.3529,-15.1875,0.03633,0,
-32.3529,-15.2725,0.03650,0,
-32.2040,-15.3550,0.03667,0,
-32.0551,-15.4400,0.03683,0,
-31.7200,-15.5225,0.03700,0,
-31.6456,-15.6050,0.03717,0,
-31.3850,-15.6875,0.03733,0,
-31.2733,-15.7725,0.03750,0,
-31.2733,-15.8550,0.03767,0,
-31.1616,-15.9375,0.03783,0,
-31.0127,-16.0225,0.03800,0,
-30.9382,-16.1075,0.03817,0,
-30.7520,-16.1900,0.03833,0,
-30.5287,-16.2725,0.03850,0,
-30.3797,-16.3575,0.03867,0,
-30.3053,-16.4400,0.03883,0,
-30.1564,-16.5250,0.03900,0,
-30.0447,-16.6075,0.03917,0,
-29.9702,-16.6900,0.03933,0,
-29.9702,-16.7750,0.03950,0,
-29.9330,-16.8575,0.03967,0,
-29.9330,-16.9400,0.03983,0,
-29.8585,-17.0250,0.04000,0,
-29.8585,-17.1075,0.04017,0,
-29.7468,-17.1900,0.04033,0,
-29.7096,-17.2750,0.04050,0,
-29.6351,-17.3575,0.04067,0,
-29.6724,-17.4425,0.04083,0,
-29.6724,-17.5250,0.04100,0,
-29.6351,-17.6075,0.04117,0,
-29.5607,-17.6925,0.04133,0,
-29.4490,-17.7750,0.04150,0,
-29.3745,-17.8575,0.04167,0,
-29.4118,-17.9425,0.04183,0,
-29.4118,-18.0250,0.04200,0,
-29.4862,-18.1075,0.04217,0,
-29.5607,-18.1925,0.04233,0,
-29.4862,-18.2750,0.04250,0,
-29.4118,-18.3575,0.04267,0,
-29.3373,-18.4425,0.04283,0,
-29.1884,-18.5250,0.04300,0,
-29.0395,-18.6075,0.04317,0,
-29.0022,-18.6925,0.04333,0,
-29.1139,-18.7750,0.04350,0,
-29.0767,-18.8600,0.04367,0,
-29.0395,-18.9425,0.04383,0,
-29.0022,-19.0250,0.04400,0,
-28.9650,-19.1100,0.04417,0,
-28.9278,-19.1925,0.04433,0,
-28.9278,-19.2775,0.04450,0,
-28.8905,-19.3600,0.04467,0,
-28.8161,-19.4450,0.04483,0,
-28.7416,-19.5275,0.04500,0,
-28.7416,-19.6100,0.04517,0,
-28.8161,-19.6925,0.04533,0,
-28.9278,-19.7750,0.04550,0,
-28.9278,-19.8600,0.04567,0,
-29.0022,-19.9425,0.04583,0,
-28.9650,-20.0275,0.04600,0,
-28.8905,-20.1125,0.04617,0,
-28.8533,-20.1925,0.04633,0,
-28.9278,-20.2775,0.04650,0,
-29.0395,-20.3600,0.04667,0,
-29.1884,-20.4425,0.04683,0,
-29.2256,-20.5250,0.04700,0,
-29.3001,-20.6100,0.04717,0,
-29.3001,-20.6925,0.04733,0,
-29.3001,-20.7775,0.04750,0,
-29.3001,-20.8600,0.04767,0,
-29.3373,-20.9425,0.04783,0,
-29.3373,-21.0250,0.04800,0,
-29.3745,-21.1100,0.04817,0,
-29.3745,-21.1925,0.04833,0,
-29.3745,-21.2750,0.04850,0,
-29.3745,-21.3600,0.04867,0,
-29.4862,-21.4450,0.04883,0,
-29.5979,-21.5275,0.04900,0,
-29.6724,-21.6100,0.04917,0,
-29.8958,-21.6925,0.04933,0,
-30.0819,-21.7775,0.04950,0,
-30.1564,-21.8600,0.04967,0,
-30.3797,-21.9425,0.04983,0,
-30.5287,-22.0250,0.05000,0,
-30.7893,-22.1100,0.05017,0,
-31.0499,-22.1925,0.05033,0,
-31.3477,-22.2750,0.05050,0,
-31.5711,-22.3600,0.05067,0,
-31.8689,-22.4425,0.05083,0,
-32.0923,-22.5250,0.05100,0,
-32.3529,-22.6075,0.05117,0,
-32.6880,-22.6925,0.05133,0,
-33.0231,-22.7775,0.05150,0,
-33.3209,-22.8600,0.05167,0,
-33.6188,-22.9425,0.05183,0,
-33.7677,-23.0250,0.05200,0,
-33.9166,-23.1100,0.05217,0,
-34.2517,-23.1925,0.05233,0,
-34.4751,-23.2750,0.05250,0,
-34.7357,-23.3575,0.05267,0,
-35.1080,-23.4425,0.05283,0,
-35.3686,-23.5250,0.05300,0,
-35.5175,-23.6075,0.05317,0,
-35.7409,-23.6900,0.05333,0,
-36.0759,-23.7750,0.05350,0,
-36.3366,-23.8575,0.05367,0,
-36.6344,-23.9400,0.05383,0,
-36.8950,-24.0250,0.05400,0,
-37.0439,-24.1075,0.05417,0,
-37.2301,-24.1925,0.05433,0,
-37.4162,-24.2750,0.05450,0,
-37.6024,-24.3575,0.05467,0,
-37.9375,-24.4400,0.05483,0,
-38.1981,-24.5250,0.05500,0,
-38.5704,-24.6075,0.05517,0,
-39.0544,-24.6900,0.05533,0,
-39.5383,-24.7750,0.05550,0,
-39.9106,-24.8575,0.05567,0,
-40.4319,-24.9400,0.05583,0,
-40.8042,-25.0225,0.05600,0,
-41.1765,-25.1075,0.05617,0,
-41.4743,-25.1900,0.05633,0,
-41.8466,-25.2725,0.05650,0,
-41.9583,-25.3550,0.05667,0,
-42.3678,-25.4400,0.05683,0,
-42.7029,-25.5225,0.05700,0,
-42.8891,-25.6075,0.05717,0,
-43.1869,-25.6900,0.05733,0,
-43.5220,-25.7725,0.05750,0,
-43.9687,-25.8550,0.05767,0,
-44.3038,-25.9400,0.05783,0,
-44.5644,-26.0225,0.05800,0,
-44.6016,-26.1050,0.05817,0,
-44.8995,-26.1900,0.05833,0,
-45.2345,-26.2725,0.05850,0,
-45.4952,-26.3550,0.05867,0,
-45.7930,-26.4400,0.05883,0,
-46.1653,-26.5225,0.05900,0,
-46.3887,-26.6050,0.05917,0,
-46.6121,-26.6900,0.05933,0,
-46.8354,-26.7725,0.05950,0,
-46.9844,-26.8575,0.05967,0,
-47.1705,-26.9400,0.05983,0,
-47.2822,-27.0250,0.06000,0,
-47.2822,-27.1075,0.06017,0,
-47.5056,-27.1900,0.06033,0,
-47.8407,-27.2725,0.06050,0,
-48.0268,-27.3575,0.06067,0,
-48.2502,-27.4400,0.06083,0,
-48.3991,-27.5225,0.06100,0,
-48.5108,-27.6075,0.06117,0,
-48.6597,-27.6900,0.06133,0,
-48.8086,-27.7725,0.06150,0,
-48.9203,-27.8575,0.06167,0,
-49.0320,-27.9400,0.06183,0,
-49.1437,-28.0225,0.06200,0,
-49.2182,-28.1075,0.06217,0,
-49.4043,-28.1900,0.06233,0,
-49.4788,-28.2725,0.06250,0,
-49.5905,-28.3575,0.06267,0,
-49.6649,-28.4400,0.06283,0,
-49.7022,-28.5225,0.06300,0,
-49.7766,-28.6075,0.06317,0,
-49.8138,-28.6900,0.06333,0,
-49.7766,-28.7725,0.06350,0,
-49.8511,-28.8575,0.06367,0,
-49.8138,-28.9400,0.06383,0,
-49.9628,-29.0225,0.06400,0,
-50.1489,-29.1050,0.06417,0,
-50.1489,-29.1900,0.06433,0,
-50.2234,-29.2725,0.06450,0,
-50.3723,-29.3550,0.06467,0,
-50.4840,-29.4375,0.06483,0,
-50.5212,-29.5200,0.06500,0,
-50.4468,-29.6050,0.06517,0,
-50.2606,-29.6875,0.06533,0,
-50.2978,-29.7700,0.06550,0,
-50.3723,-29.8525,0.06567,0,
-50.3723,-29.9350,0.06583,0,
-50.4468,-30.0200,0.06600,0,
-50.5585,-30.1025,0.06617,0,
-50.6329,-30.1850,0.06633,0,
-50.7074,-30.2675,0.06650,0,
-50.7818,-30.3525,0.06667,0,
-50.7818,-30.4350,0.06683,0,
-50.7818,-30.5175,0.06700,0,
-50.7818,-30.6000,0.06717,0,
-50.8563,-30.6850,0.06733,0,
-50.8563,-30.7675,0.06750,0,
-50.8191,-30.8500,0.06767,0,
-50.6329,-30.9350,0.06783,0,
-50.4840,-31.0175,0.06800,0,
-50.5212,-31.1000,0.06817,0,
-50.7446,-31.1825,0.06833,0,
-50.9308,-31.2675,0.06850,0,
-51.0052,-31.3500,0.06867,0,
-51.0424,-31.4325,0.06883,0,
-51.1541,-31.5175,0.06900,0,
-51.1541,-31.6000,0.06917,0,
-51.0424,-31.6850,0.06933,0,
-51.0797,-31.7675,0.06950,0,
-51.1169,-31.8500,0.06967,0,
-51.1541,-31.9350,0.06983,0,
-51.1914,-32.0175,0.07000,0,
-51.2286,-32.1000,0.07017,0,
-51.3031,-32.1850,0.07033,0,
-51.4520,-32.2675,0.07050,0,
-51.6009,-32.3500,0.07067,0,
-51.6754,-32.4350,0.07083,0,
-51.7126,-32.5175,0.07100,0,
-51.7498,-32.6025,0.07117,0,
-51.7870,-32.6850,0.07133,0,
-51.8615,-32.7675,0.07150,0,
-51.8987,-32.8525,0.07167,0,
-51.8987,-32.9350,0.07183,0,
-51.9732,-33.0175,0.07200,0,
-52.0104,-33.1025,0.07217,0,
-52.0477,-33.1850,0.07233,0,
-52.0104,-33.2700,0.07250,0,
-52.0849,-33.3525,0.07267,0,
-52.1593,-33.4350,0.07283,0,
-52.2338,-33.5200,0.07300,0,
-52.3455,-33.6025,0.07317,0,
-52.4944,-33.6850,0.07333,0,
-52.5689,-33.7700,0.07350,0,
-52.6806,-33.8525,0.07367,0,
-52.8667,-33.9350,0.07383,0,
-53.1273,-34.0200,0.07400,0,
-53.3507,-34.1025,0.07417,0,
-53.4996,-34.1875,0.07433,0,
-53.6485,-34.2700,0.07450,0,
-53.7602,-34.3525,0.07467,0,
-53.9464,-34.4375,0.07483,0,
-54.1325,-34.5200,0.07500,0,
-54.3187,-34.6025,0.07517,0,
-54.5793,-34.6875,0.07533,0,
-54.6910,-34.7700,0.07550,0,
-54.6910,-34.8525,0.07567,0,
-54.8399,-34.9375,0.07583,0,
-55.0261,-35.0200,0.07600,0,
-55.2867,-35.1025,0.07617,0,
-55.5473,-35.1875,0.07633,0,
-55.7707,-35.2700,0.07650,0,
-55.9568,-35.3500,0.07667,0,
-56.1430,-35.4325,0.07683,0,
-56.3291,-35.5100,0.07700,0,
-56.4036,-35.5875,0.07717,0,
-56.5525,-35.6625,0.07733,0,
-56.7014,-35.7350,0.07750,0,
-56.8876,-35.8075,0.07767,0,
-57.0737,-35.8775,0.07783,0,
-57.1854,-35.9450,0.07800,0,
-57.3343,-36.0125,0.07817,0,
-57.4832,-36.0750,0.07833,0,
-57.6694,-36.1375,0.07850,0,
-57.8555,-36.1975,0.07867,0,
-58.0045,-36.2575,0.07883,0,
-58.1162,-36.3125,0.07900,0,
-58.2278,-36.3675,0.07917,0,
-58.3395,-36.4200,0.07933,0,
-58.3768,-36.4700,0.07950,0,
-58.4140,-36.5175,0.07967,0,
-58.4512,-36.5650,0.07983,0,
-58.4512,-36.6075,0.08000,0,
-58.4885,-36.6500,0.08017,0,
-58.4885,-36.6875,0.08033,0,
-58.3395,-36.7100,0.08050,0,
-58.0045,-36.7150,0.08067,0,
-57.5949,-36.7125,0.08083,0,
-57.2599,-36.7075,0.08100,0,
-56.9248,-36.7150,0.08117,0,
-56.7386,-36.7250,0.08133,0,
-56.5525,-36.7325,0.08150,0,
-56.3291,-36.7350,0.08167,0,
-56.1057,-36.7350,0.08183,0,
-55.8824,-36.7400,0.08200,0,
-55.6962,-36.7450,0.08217,0,
-55.5845,-36.7550,0.08233,0,
-55.4728,-36.7600,0.08250,0,
-55.3239,-36.7625,0.08267,0,
-55.1378,-36.7625,0.08283,0,
-54.9516,-36.7625,0.08300,0,
-54.7655,-36.7625,0.08317,0,
-54.5793,-36.7625,0.08333,0,
-54.4304,-36.7625,0.08350,0,
-54.2815,-36.7625,0.08367,0,
-54.0953,-36.7625,0.08383,0,
-53.9464,-36.7625,0.08400,0,
-53.7975,-36.7625,0.08417,0,
-53.6485,-36.7625,0.08433,0,
-53.5369,-36.7550,0.08450,0,
-53.1646,-36.7325,0.08467,0,
-52.6806,-36.7025,0.08483,0,
-52.0849,-36.6725,0.08500,0,
-51.5264,-36.6400,0.08517,0,
-50.9308,-36.6075,0.08533,0,
-50.4468,-36.5725,0.08550,0,
-49.8883,-36.5350,0.08567,0,
-49.3671,-36.4975,0.08583,0,
-48.8086,-36.4575,0.08600,0,
-48.2874,-36.4150,0.08617,0,
-47.7662,-36.3725,0.08633,0,
-47.2450,-36.3300,0.08650,0,
-46.7610,-36.2850,0.08667,0,
-46.2398,-36.2375,0.08683,0,
-45.7558,-36.1900,0.08700,0,
-45.2345,-36.1425,0.08717,0,
-44.7506,-36.0925,0.08733,0,
-44.2293,-36.0400,0.08750,0,
-43.7453,-35.9875,0.08767,0,
-43.2241,-35.9350,0.08783,0,
-42.7401,-35.8800,0.08800,0,
-42.2934,-35.8250,0.08817,0,
-41.8838,-35.7700,0.08833,0,
-41.4371,-35.7125,0.08850,0,
-41.0276,-35.6525,0.08867,0,
-40.6552,-35.5950,0.08883,0,
-40.2457,-35.5350,0.08900,0,
-39.8734,-35.4750,0.08917,0,
-39.4639,-35.4125,0.08933,0,
-39.0916,-35.3500,0.08950,0,
-38.6821,-35.2875,0.08967,0,
-38.3098,-35.2250,0.08983,0,
-37.9002,-35.1600,0.09000,0,
-37.5652,-35.0950,0.09017,0,
-37.1929,-35.0300,0.09033,0,
-36.8578,-34.9625,0.09050,0,
-36.5972,-34.8975,0.09067,0,
-36.2621,-34.8300,0.09083,0,
-36.0015,-34.7625,0.09100,0,
-35.7409,-34.6925,0.09117,0,
-35.4058,-34.6250,0.09133,0,
-35.1080,-34.5550,0.09150,0,
-34.8101,-34.4850,0.09167,0,
-34.4751,-34.4150,0.09183,0,
-34.1400,-34.3425,0.09200,0,
-33.8049,-34.2725,0.09217,0,
-33.5071,-34.2000,0.09233,0,
-33.2465,-34.1275,0.09250,0,
-33.0603,-34.0550,0.09267,0,
-32.7625,-33.9825,0.09283,0,
-32.4646,-33.9100,0.09300,0,
-32.1668,-33.8375,0.09317,0,
-31.8689,-33.7625,0.09333,0,
-31.6083,-33.6875,0.09350,0,
-31.3477,-33.6150,0.09367,0,
-31.0871,-33.5400,0.09383,0,
-30.7893,-33.4650,0.09400,0,
-30.5287,-33.3900,0.09417,0,
-30.3053,-33.3125,0.09433,0,
-30.0447,-33.2375,0.09450,0,
-29.8213,-33.1600,0.09467,0,
-29.5979,-33.0850,0.09483,0,
-29.3745,-33.0075,0.09500,0,
-29.1139,-32.9325,0.09517,0,
-28.8533,-32.8550,0.09533,0,
-28.6299,-32.7775,0.09550,0,
-28.4066,-32.7000,0.09567,0,
-28.1459,-32.6225,0.09583,0,
-27.9598,-32.5450,0.09600,0,
-27.7364,-32.4650,0.09617,0,
-27.5875,-32.3875,0.09633,0,
-27.4013,-32.3100,0.09650,0,
-27.2152,-32.2300,0.09667,0,
-26.9918,-32.1525,0.09683,0,
-26.8057,-32.0725,0.09700,0,
-26.5450,-31.9925,0.09717,0,
-26.3589,-31.9125,0.09733,0,
-26.1355,-31.8350,0.09750,0,
-25.9121,-31.7550,0.09767,0,
-25.6888,-31.6750,0.09783,0,
-25.5026,-31.5950,0.09800,0,
-25.3165,-31.5150,0.09817,0,
-25.0931,-31.4325,0.09833,0,
-24.8697,-31.3525,0.09850,0,
-24.6463,-31.2725,0.09867,0,
-24.4974,-31.1925,0.09883,0,
-24.3112,-31.1125,0.09900,0,
-24.1251,-31.0300,0.09917,0,
-23.9389,-30.9500,0.09933,0,
-23.7528,-30.8675,0.09950,0,
-23.5294,-30.7875,0.09967,0,
-23.3433,-30.7050,0.09983,0,
-23.1199,-30.6250,0.10000,0,
-22.8593,-30.5450,0.10017,0,
-22.6731,-30.4625,0.10033,0,
-22.4497,-30.3800,0.10050,0,
-22.2264,-30.2975,0.10067,0,
-22.0030,-30.2175,0.10083,0,
-21.8541,-30.1350,0.10100,0,
-21.6307,-30.0525,0.10117,0,
-21.4818,-29.9725,0.10133,0,
-21.2956,-29.8900,0.10150,0,
-21.1467,-29.8075,0.10167,0,
-20.8861,-29.7250,0.10183,0,
-20.6999,-29.6425,0.10200,0,
-20.4393,-29.5625,0.10217,0,
-20.2159,-29.4800,0.10233,0,
-19.9553,-29.3975,0.10250,0,
-19.6947,-29.3150,0.10267,0,
-19.4341,-29.2325,0.10283,0,
-19.2480,-29.1500,0.10300,0,
-19.0990,-29.0675,0.10317,0,
-18.8384,-28.9850,0.10333,0,
-18.6895,-28.9025,0.10350,0,
-18.4661,-28.8225,0.10367,0,
-18.3172,-28.7400,0.10383,0,
-18.0566,-28.6575,0.10400,0,
-17.8332,-28.5750,0.10417,0,
-17.6471,-28.4925,0.10433,0,
-17.4237,-28.4100,0.10450,0,
-17.2375,-28.3275,0.10467,0,
-17.0141,-28.2450,0.10483,0,
-16.8280,-28.1625,0.10500,0,
-16.5674,-28.0800,0.10517,0,
-16.4185,-27.9975,0.10533,0,
-16.2695,-27.9150,0.10550,0,
-16.0462,-27.8325,0.10567,0,
-15.8972,-27.7500,0.10583,0,
-15.7111,-27.6675,0.10600,0,
-15.5622,-27.5850,0.10617,0,
-15.4133,-27.5025,0.10633,0,
-15.2643,-27.4200,0.10650,0,
-15.0782,-27.3375,0.10667,0,
-14.9665,-27.2550,0.10683,0,
-14.7803,-27.1725,0.10700,0,
-14.6687,-27.0900,0.10717,0,
-14.5197,-27.0075,0.10733,0,
-14.3708,-26.9225,0.10750,0,
-14.2591,-26.8400,0.10767,0,
-14.0730,-26.7575,0.10783,0,
-13.9613,-26.6750,0.10800,0,
-13.8496,-26.5925,0.10817,0,
-13.6634,-26.5100,0.10833,0,
-13.5145,-26.4250,0.10850,0,
-13.3656,-26.3425,0.10867,0,
-13.2539,-26.2600,0.10883,0,
-13.1050,-26.1775,0.10900,0,
-12.9561,-26.0950,0.10917,0,
-12.8816,-26.0100,0.10933,0,
-12.7699,-25.9275,0.10950,0,
-12.6582,-25.8450,0.10967,0,
-12.4721,-25.7625,0.10983,0,
-12.3232,-25.6775,0.11000,0,
-12.2115,-25.5950,0.11017,0,
-12.0625,-25.5125,0.11033,0,
-11.9136,-25.4300,0.11050,0,
-11.8019,-25.3450,0.11067,0,
-11.6530,-25.2625,0.11083,0,
-11.6158,-25.1800,0.11100,0,
-11.4669,-25.0975,0.11117,0,
-11.3552,-25.0125,0.11133,0,
-11.3179,-24.9300,0.11150,0,
-11.2063,-24.8475,0.11167,0,
-11.0946,-24.7625,0.11183,0,
-10.9456,-24.6800,0.11200,0,
-10.8712,-24.5975,0.11217,0,
-10.7967,-24.5150,0.11233,0,
-10.7223,-24.4300,0.11250,0,
-10.6850,-24.3475,0.11267,0,
-10.6478,-24.2650,0.11283,0,
-10.5361,-24.1825,0.11300,0,
-10.4617,-24.0975,0.11317,0,
-10.3872,-24.0150,0.11333,0,
-10.3127,-23.9325,0.11350,0,
-10.2383,-23.8500,0.11367,0,
-10.1638,-23.7650,0.11383,0,
-10.0894,-23.6825,0.11400,0,
-10.0521,-23.6000,0.11417,0,
-9.9032,-23.5175,0.11433,0,
-9.8287,-23.4350,0.11450,0,
-9.7915,-23.3500,0.11467,0,
-9.7171,-23.2675,0.11483,0,
-9.6798,-23.1850,0.11500,0,
-9.5681,-23.1025,0.11517,0,
-9.4937,-23.0175,0.11533,0,
-9.4192,-22.9350,0.11550,0,
-9.3820,-22.8525,0.11567,0,
-9.3447,-22.7675,0.11583,0,
-9.2331,-22.6850,0.11600,0,
-9.2331,-22.6000,0.11617,0,
-9.1958,-22.5175,0.11633,0,
