Force,Distance,Time,Event,
N,mm,min,,

Sample 1
-0.5585,0.0000,0.00000,0,
-0.5585,0.0000,0.00017,0,
-0.5585,0.0000,0.00033,0,
-0.5585,0.0000,0.00050,0,
-0.5585,0.0000,0.00067,0,
-0.5585,0.0000,0.00083,0,
-0.5585,0.0000,0.00100,0,
-0.5585,0.0000,0.00117,0,
-0.5585,0.0000,0.00133,0,
-0.5585,0.0000,0.00150,0,
-0.5585,0.0000,0.00167,0,
-0.5585,0.0000,0.00183,0,
-0.5585,0.0000,0.00200,0,
-0.5585,0.0000,0.00217,0,
-0.5585,0.0000,0.00233,0,
-0.5585,-0.0025,0.00250,0,
-0.7446,-0.0200,0.00267,0,
-1.0797,-0.0450,0.00283,0,
-1.4147,-0.0750,0.00300,0,
-1.7498,-0.1050,0.00317,0,
-2.0477,-0.1375,0.00333,0,
-2.3455,-0.1700,0.00350,0,
-2.7178,-0.2050,0.00367,0,
-3.0529,-0.2425,0.00383,0,
-3.3879,-0.2825,0.00400,0,
-3.7602,-0.3225,0.00417,0,
-4.1325,-0.3625,0.00433,0,
-4.5048,-0.4050,0.00450,0,
-4.8771,-0.4500,0.00467,0,
-5.2494,-0.4950,0.00483,0,
-5.6217,-0.5400,0.00500,0,
-5.9940,-0.5875,0.00517,0,
-6.3291,-0.6375,0.00533,0,
-6.6270,-0.6875,0.00550,0,
-6.9620,-0.7400,0.00567,0,
-7.4088,-0.7925,0.00583,0,
-7.8555,-0.8450,0.00600,0,
-8.2651,-0.9000,0.00617,0,
-8.6746,-0.9550,0.00633,0,
-9.1214,-1.0125,0.00650,0,
-9.5681,-1.0675,0.00667,0,
-10.0521,-1.1275,0.00683,0,
-10.4989,-1.1850,0.00700,0,
-10.9829,-1.2450,0.00717,0,
-11.5041,-1.3050,0.00733,0,
-12.0998,-1.3650,0.00750,0,
-12.6582,-1.4275,0.00767,0,
-13.2539,-1.4900,0.00783,0,
-13.9985,-1.5525,0.00800,0,
-14.6687,-1.6175,0.00817,0,
-15.4133,-1.6800,0.00833,0,
-16.1206,-1.7450,0.00850,0,
-16.8280,-1.8100,0.00867,0,
-17.4237,-1.8775,0.00883,0,
-18.0938,-1.9425,0.00900,0,
-18.8384,-2.0100,0.00917,0,
-19.4341,-2.0775,0.00933,0,
-20.1042,-2.1475,0.00950,0,
-20.4765,-2.2150,0.00967,0,
-21.1467,-2.2850,0.00983,0,
-21.5934,-2.3550,0.01000,0,
-22.0774,-2.4250,0.01017,0,
-22.4870,-2.4950,0.01033,0,
-22.9710,-2.5650,0.01050,0,
-23.4177,-2.6375,0.01067,0,
-23.9762,-2.7100,0.01083,0,
-24.4229,-2.7825,0.01100,0,
-24.9069,-2.8550,0.01117,0,
-25.3165,-2.9275,0.01133,0,
-25.6515,-3.0000,0.01150,0,
-26.0611,-3.0725,0.01167,0,
-26.3217,-3.1475,0.01183,0,
-26.5078,-3.2200,0.01200,0,
-26.9546,-3.2950,0.01217,0,
-27.1407,-3.3700,0.01233,0,
-27.3269,-3.4450,0.01250,0,
-27.6620,-3.5225,0.01267,0,
-27.9226,-3.5975,0.01283,0,
-28.1087,-3.6725,0.01300,0,
-28.3321,-3.7475,0.01317,0,
-28.4438,-3.8250,0.01333,0,
-28.7416,-3.9025,0.01350,0,
-28.8905,-3.9775,0.01367,0,
-28.8161,-4.0550,0.01383,0,
-28.9278,-4.1325,0.01400,0,
-29.0395,-4.2100,0.01417,0,
-29.3001,-4.2875,0.01433,0,
-29.1884,-4.3650,0.01450,0,
-29.1884,-4.4425,0.01467,0,
-29.3001,-4.5200,0.01483,0,
-29.4118,-4.6000,0.01500,0,
-29.4862,-4.6775,0.01517,0,
-29.5979,-4.7575,0.01533,0,
-29.7841,-4.8350,0.01550,0,
-29.9330,-4.9150,0.01567,0,
-29.8213,-4.9950,0.01583,0,
-29.9330,-5.0725,0.01600,0,
-29.8213,-5.1525,0.01617,0,
-29.8213,-5.2325,0.01633,0,
-29.7468,-5.3125,0.01650,0,
-29.6724,-5.3925,0.01667,0,
-29.4862,-5.4725,0.01683,0,
-29.4862,-5.5525,0.01700,0,
-29.4490,-5.6325,0.01717,0,
-29.3373,-5.7125,0.01733,0,
-29.1139,-5.7925,0.01750,0,
-28.8161,-5.8750,0.01767,0,
-28.4810,-5.9550,0.01783,0,
-28.3693,-6.0350,0.01800,0,
-28.5182,-6.1150,0.01817,0,
-28.6299,-6.1975,0.01833,0,
-28.5182,-6.2775,0.01850,0,
-28.4438,-6.3575,0.01867,0,
-28.1832,-6.4400,0.01883,0,
-28.1459,-6.5200,0.01900,0,
-27.8853,-6.6025,0.01917,0,
-27.6247,-6.6825,0.01933,0,
-27.3641,-6.7650,0.01950,0,
-27.2152,-6.8450,0.01967,0,
-27.0290,-6.9275,0.01983,0,
-26.9546,-7.0100,0.02000,0,
-26.6567,-7.0925,0.02017,0,
-26.5450,-7.1725,0.02033,0,
-26.2844,-7.2550,0.02050,0,
-26.1727,-7.3375,0.02067,0,
-26.0611,-7.4175,0.02083,0,
-25.8004,-7.5000,0.02100,0,
-25.7632,-7.5825,0.02117,0,
-25.6143,-7.6650,0.02133,0,
-25.5771,-7.7475,0.02150,0,
-25.5026,-7.8300,0.02167,0,
-25.5026,-7.9125,0.02183,0,
-25.5026,-7.9950,0.02200,0,
-25.4654,-8.0750,0.02217,0,
-25.2792,-8.1575,0.02233,0,
-25.0931,-8.2400,0.02250,0,
-25.0186,-8.3225,0.02267,0,
-24.8325,-8.4075,0.02283,0,
-24.6835,-8.4900,0.02300,0,
-24.4974,-8.5725,0.02317,0,
-24.2740,-8.6550,0.02333,0,
-24.0506,-8.7375,0.02350,0,
-23.8645,-8.8200,0.02367,0,
-23.7156,-8.9025,0.02383,0,
-23.5294,-8.9850,0.02400,0,
-23.4177,-9.0675,0.02417,0,
-23.2688,-9.1500,0.02433,0,
-23.1571,-9.2350,0.02450,0,
-23.0454,-9.3175,0.02467,0,
-23.0827,-9.4000,0.02483,0,
-23.0082,-9.4825,0.02500,0,
-22.8965,-9.5650,0.02517,0,
-22.7104,-9.6500,0.02533,0,
-22.5614,-9.7325,0.02550,0,
-22.3753,-9.8150,0.02567,0,
-22.1519,-9.8975,0.02583,0,
-22.0402,-9.9825,0.02600,0,
-22.0030,-10.0650,0.02617,0,
-22.0402,-10.1475,0.02633,0,
-21.7796,-10.2300,0.02650,0,
-21.6679,-10.3125,0.02667,0,
-21.4818,-10.3950,0.02683,0,
-21.3328,-10.4775,0.02700,0,
-21.2211,-10.5625,0.02717,0,
-21.1839,-10.6450,0.02733,0,
-21.1095,-10.7275,0.02750,0,
-20.9978,-10.8100,0.02767,0,
-20.9978,-10.8950,0.02783,0,
-20.8861,-10.9775,0.02800,0,
-20.8116,-11.0600,0.02817,0,
-20.6627,-11.1425,0.02833,0,
-20.5138,-11.2250,0.02850,0,
-20.4021,-11.3100,0.02867,0,
-20.3276,-11.3925,0.02883,0,
-20.2159,-11.4750,0.02900,0,
-20.1415,-11.5600,0.02917,0,
-19.9926,-11.6425,0.02933,0,
-19.8809,-11.7250,0.02950,0,
-19.8064,-11.8075,0.02967,0,
-19.8436,-11.8925,0.02983,0,
-19.8809,-11.9750,0.03000,0,
-19.8064,-12.0575,0.03017,0,
-19.7319,-12.1400,0.03033,0,
-19.7319,-12.2225,0.03050,0,
-19.6575,-12.3075,0.03067,0,
-19.6203,-12.3900,0.03083,0,
-19.5086,-12.4750,0.03100,0,
-19.4341,-12.5575,0.03117,0,
-19.3224,-12.6400,0.03133,0,
-19.1735,-12.7250,0.03150,0,
-19.0618,-12.8075,0.03167,0,
-18.9129,-12.8900,0.03183,0,
-18.8757,-12.9750,0.03200,0,
-18.8012,-13.0575,0.03217,0,
-18.8384,-13.1400,0.03233,0,
-18.7640,-13.2250,0.03250,0,
-18.8384,-13.3075,0.03267,0,
-18.7267,-13.3900,0.03283,0,
-18.7267,-13.4750,0.03300,0,
-18.6895,-13.5575,0.03317,0,
-18.6523,-13.6400,0.03333,0,
-18.6150,-13.7250,0.03350,0,
-18.5778,-13.8075,0.03367,0,
-18.5034,-13.8900,0.03383,0,
-18.4661,-13.9750,0.03400,0,
-18.3917,-14.0575,0.03417,0,
-18.3544,-14.1400,0.03433,0,
-18.2427,-14.2250,0.03450,0,
-18.2427,-14.3075,0.03467,0,
-18.1683,-14.3925,0.03483,0,
-18.2427,-14.4750,0.03500,0,
-18.2800,-14.5575,0.03517,0,
-18.2427,-14.6425,0.03533,0,
-18.2427,-14.7275,0.03550,0,
-18.2427,-14.8075,0.03567,0,
-18.2055,-14.8925,0.03583,0,
-18.1683,-14.9750,0.03600,0,
-18.1311,-15.0600,0.03617,0,
-18.0938,-15.1425,0.03633,0,
-18.0566,-15.2275,0.03650,0,
-18.0566,-15.3100,0.03667,0,
-18.0566,-15.3950,0.03683,0,
-18.0194,-15.4775,0.03700,0,
-17.9821,-15.5600,0.03717,0,
-18.0194,-15.6425,0.03733,0,
-18.0194,-15.7275,0.03750,0,
-18.0194,-15.8100,0.03767,0,
-18.0194,-15.8950,0.03783,0,
-18.0938,-15.9775,0.03800,0,
-18.0938,-16.0625,0.03817,0,
-18.0938,-16.1425,0.03833,0,
-18.0938,-16.2275,0.03850,0,
-18.0938,-16.3100,0.03867,0,
-18.0938,-16.3950,0.03883,0,
-18.0938,-16.4775,0.03900,0,
-18.1311,-16.5600,0.03917,0,
-18.1311,-16.6450,0.03933,0,
-18.1311,-16.7275,0.03950,0,
-18.1683,-16.8100,0.03967,0,
-18.1311,-16.8925,0.03983,0,
-18.0938,-16.9775,0.04000,0,
-18.1311,-17.0600,0.04017,0,
-18.0566,-17.1450,0.04033,0,
-18.0938,-17.2275,0.04050,0,
-18.0938,-17.3100,0.04067,0,
-18.0938,-17.3950,0.04083,0,
-18.1311,-17.4775,0.04100,0,
-18.0938,-17.5600,0.04117,0,
-18.1683,-17.6425,0.04133,0,
-18.2055,-17.7275,0.04150,0,
-18.1683,-17.8100,0.04167,0,
-18.1683,-17.8950,0.04183,0,
-18.2055,-17.9775,0.04200,0,
-18.2055,-18.0600,0.04217,0,
-18.2427,-18.1450,0.04233,0,
-18.2800,-18.2275,0.04250,0,
-18.3172,-18.3100,0.04267,0,
-18.3172,-18.3950,0.04283,0,
-18.3544,-18.4775,0.04300,0,
-18.3544,-18.5625,0.04317,0,
-18.3544,-18.6450,0.04333,0,
-18.3172,-18.7275,0.04350,0,
-18.3172,-18.8100,0.04367,0,
-18.3172,-18.8950,0.04383,0,
-18.3544,-18.9775,0.04400,0,
-18.3172,-19.0600,0.04417,0,
-18.3544,-19.1450,0.04433,0,
-18.3544,-19.2275,0.04450,0,
-18.3917,-19.3100,0.04467,0,
-18.4661,-19.3950,0.04483,0,
-18.4661,-19.4775,0.04500,0,
-18.5034,-19.5600,0.04517,0,
-18.5034,-19.6450,0.04533,0,
-18.5034,-19.7275,0.04550,0,
-18.5406,-19.8100,0.04567,0,
-18.5406,-19.8950,0.04583,0,
-18.5778,-19.9775,0.04600,0,
-18.5778,-20.0625,0.04617,0,
-18.6523,-20.1450,0.04633,0,
-18.6523,-20.2275,0.04650,0,
-18.6895,-20.3100,0.04667,0,
-18.7267,-20.3950,0.04683,0,
-18.7267,-20.4775,0.04700,0,
-18.7267,-20.5600,0.04717,0,
-18.7640,-20.6450,0.04733,0,
-18.8012,-20.7275,0.04750,0,
-18.8384,-20.8100,0.04767,0,
-18.8757,-20.8950,0.04783,0,
-18.9129,-20.9775,0.04800,0,
-18.9129,-21.0600,0.04817,0,
-18.9129,-21.1450,0.04833,0,
-18.9501,-21.2275,0.04850,0,
-18.9873,-21.3100,0.04867,0,
-19.0246,-21.3950,0.04883,0,
-19.1363,-21.4775,0.04900,0,
-19.2480,-21.5600,0.04917,0,
-19.3596,-21.6450,0.04933,0,
-19.4341,-21.7275,0.04950,0,
-19.5830,-21.8100,0.04967,0,
-19.6947,-21.8950,0.04983,0,
-19.8064,-21.9775,0.05000,0,
-19.9181,-22.0625,0.05017,0,
-19.9926,-22.1450,0.05033,0,
-20.1787,-22.2275,0.05050,0,
-20.3276,-22.3125,0.05067,0,
-20.5138,-22.3950,0.05083,0,
-20.6627,-22.4800,0.05100,0,
-20.8116,-22.5625,0.05117,0,
-20.9978,-22.6450,0.05133,0,
-21.1839,-22.7300,0.05150,0,
-21.2956,-22.8125,0.05167,0,
-21.4445,-22.8975,0.05183,0,
-21.5934,-22.9800,0.05200,0,
-21.7796,-23.0625,0.05217,0,
-21.9657,-23.1450,0.05233,0,
-22.1519,-23.2300,0.05250,0,
-22.3008,-23.3125,0.05267,0,
-22.4870,-23.3975,0.05283,0,
-22.6359,-23.4800,0.05300,0,
-22.7848,-23.5650,0.05317,0,
-22.9710,-23.6475,0.05333,0,
-23.1943,-23.7325,0.05350,0,
-23.4177,-23.8150,0.05367,0,
-23.6039,-23.9000,0.05383,0,
-23.8273,-23.9825,0.05400,0,
-24.0134,-24.0650,0.05417,0,
-24.1996,-24.1500,0.05433,0,
-24.4602,-24.2325,0.05450,0,
-24.7208,-24.3150,0.05467,0,
-24.9814,-24.4000,0.05483,0,
-25.2792,-24.4825,0.05500,0,
-25.5771,-24.5650,0.05517,0,
-25.9121,-24.6500,0.05533,0,
-26.3217,-24.7325,0.05550,0,
-26.7312,-24.8125,0.05567,0,
-27.1780,-24.8925,0.05583,0,
-27.6247,-24.9700,0.05600,0,
-28.0343,-25.0475,0.05617,0,
-28.4066,-25.1200,0.05633,0,
-28.7789,-25.1925,0.05650,0,
-29.1884,-25.2650,0.05667,0,
-29.5235,-25.3325,0.05683,0,
-29.8585,-25.4000,0.05700,0,
-30.1564,-25.4650,0.05717,0,
-30.4542,-25.5275,0.05733,0,
-30.7148,-25.5900,0.05750,0,
-30.9754,-25.6475,0.05767,0,
-31.1988,-25.7050,0.05783,0,
-31.4222,-25.7625,0.05800,0,
-31.6083,-25.8150,0.05817,0,
-31.7573,-25.8675,0.05833,0,
-31.9062,-25.9150,0.05850,0,
-32.0551,-25.9625,0.05867,0,
-32.1668,-26.0075,0.05883,0,
-32.3157,-26.0525,0.05900,0,
-32.4646,-26.0925,0.05917,0,
-32.5019,-26.1275,0.05933,0,
-32.4646,-26.1425,0.05950,0,
-32.2785,-26.1475,0.05967,0,
-32.0551,-26.1475,0.05983,0,
-31.8317,-26.1450,0.06000,0,
-31.6828,-26.1500,0.06017,0,
-31.5339,-26.1550,0.06033,0,
-31.4594,-26.1600,0.06050,0,
-31.3477,-26.1650,0.06067,0,
-31.2360,-26.1650,0.06083,0,
-31.0871,-26.1675,0.06100,0,
-30.9754,-26.1675,0.06117,0,
-30.8637,-26.1675,0.06133,0,
-30.7520,-26.1675,0.06150,0,
-30.6776,-26.1675,0.06167,0,
-30.5659,-26.1675,0.06183,0,
-30.4542,-26.1675,0.06200,0,
-30.3425,-26.1675,0.06217,0,
-30.2681,-26.1675,0.06233,0,
-30.1936,-26.1675,0.06250,0,
-30.1191,-26.1675,0.06267,0,
-30.0074,-26.1675,0.06283,0,
-29.9330,-26.1675,0.06300,0,
-29.8585,-26.1675,0.06317,0,
-29.7841,-26.1675,0.06333,0,
-29.7096,-26.1675,0.06350,0,
-29.6724,-26.1675,0.06367,0,
-29.5979,-26.1675,0.06383,0,
-29.5235,-26.1675,0.06400,0,
-29.4490,-26.1675,0.06417,0,
-29.4118,-26.1675,0.06433,0,
-29.3373,-26.1675,0.06450,0,
-29.2256,-26.1500,0.06467,0,
-28.9278,-26.1250,0.06483,0,
-28.4810,-26.0975,0.06500,0,
-28.0715,-26.0675,0.06517,0,
-27.6992,-26.0350,0.06533,0,
-27.3269,-26.0025,0.06550,0,
-26.9918,-25.9675,0.06567,0,
-26.6567,-25.9325,0.06583,0,
-26.3589,-25.8950,0.06600,0,
-26.0238,-25.8575,0.06617,0,
-25.7260,-25.8175,0.06633,0,
-25.3537,-25.7750,0.06650,0,
-24.9814,-25.7325,0.06667,0,
-24.6463,-25.6875,0.06683,0,
-24.2740,-25.6425,0.06700,0,
-23.9017,-25.5950,0.06717,0,
-23.5294,-25.5475,0.06733,0,
-23.1571,-25.4975,0.06750,0,
-22.8220,-25.4475,0.06767,0,
-22.4497,-25.3950,0.06783,0,
-22.1147,-25.3425,0.06800,0,
-21.7424,-25.2900,0.06817,0,
-21.3701,-25.2350,0.06833,0,
-20.9978,-25.1800,0.06850,0,
-20.6627,-25.1250,0.06867,0,
-20.3276,-25.0675,0.06883,0,
-20.0670,-25.0100,0.06900,0,
-19.8064,-24.9500,0.06917,0,
-19.5086,-24.8900,0.06933,0,
-19.2480,-24.8300,0.06950,0,
-18.9873,-24.7700,0.06967,0,
-18.7267,-24.7075,0.06983,0,
-18.5034,-24.6450,0.07000,0,
-18.3172,-24.5825,0.07017,0,
-18.0566,-24.5175,0.07033,0,
-17.8704,-24.4525,0.07050,0,
-17.6471,-24.3875,0.07067,0,
-17.4609,-24.3225,0.07083,0,
-17.2748,-24.2550,0.07100,0,
-17.0514,-24.1875,0.07117,0,
-16.9025,-24.1200,0.07133,0,
-16.7535,-24.0525,0.07150,0,
-16.6046,-23.9850,0.07167,0,
-16.4557,-23.9150,0.07183,0,
-16.2695,-23.8450,0.07200,0,
-16.1206,-23.7750,0.07217,0,
-15.9717,-23.7050,0.07233,0,
-15.8228,-23.6350,0.07250,0,
-15.6739,-23.5625,0.07267,0,
-15.4877,-23.4900,0.07283,0,
-15.3388,-23.4175,0.07300,0,
-15.2271,-23.3450,0.07317,0,
-15.0782,-23.2725,0.07333,0,
-14.9665,-23.2000,0.07350,0,
-14.8548,-23.1250,0.07367,0,
-14.7431,-23.0525,0.07383,0,
-14.6314,-22.9775,0.07400,0,
-14.4825,-22.9025,0.07417,0,
-14.3708,-22.8275,0.07433,0,
-14.2591,-22.7525,0.07450,0,
-14.1847,-22.6775,0.07467,0,
-14.1102,-22.6025,0.07483,0,
-14.0730,-22.5250,0.07500,0,
-13.9613,-22.4500,0.07517,0,
-13.9241,-22.3725,0.07533,0,
-13.8124,-22.2975,0.07550,0,
-13.7751,-22.2200,0.07567,0,
-13.6634,-22.1425,0.07583,0,
-13.6262,-22.0650,0.07600,0,
-13.5518,-21.9875,0.07617,0,
-13.4773,-21.9100,0.07633,0,
-13.4028,-21.8325,0.07650,0,
-13.3284,-21.7525,0.07667,0,
-13.2539,-21.6750,0.07683,0,
-13.1794,-21.5975,0.07700,0,
-13.0678,-21.5175,0.07717,0,
-13.0305,-21.4400,0.07733,0,
-12.9561,-21.3600,0.07750,0,
-12.8816,-21.2825,0.07767,0,
-12.8444,-21.2025,0.07783,0,
-12.8071,-21.1225,0.07800,0,
-12.7699,-21.0450,0.07817,0,
-12.6582,-20.9650,0.07833,0,
-12.6210,-20.8850,0.07850,0,
-12.5465,-20.8050,0.07867,0,
-12.4721,-20.7250,0.07883,0,
-12.3976,-20.6450,0.07900,0,
-12.3232,-20.5675,0.07917,0,
-12.2487,-20.4875,0.07933,0,
-12.2115,-20.4050,0.07950,0,
-12.1370,-20.3250,0.07967,0,
-12.0625,-20.2450,0.07983,0,
-11.9881,-20.1650,0.08000,0,
-11.9136,-20.0850,0.08017,0,
-11.8392,-20.0025,0.08033,0,
-11.8019,-19.9225,0.08050,0,
-11.6902,-19.8425,0.08067,0,
-11.6530,-19.7600,0.08083,0,
-11.5413,-19.6800,0.08100,0,
-11.5413,-19.5975,0.08117,0,
-11.4669,-19.5175,0.08133,0,
-11.3924,-19.4375,0.08150,0,
-11.3552,-19.3550,0.08167,0,
-11.2807,-19.2725,0.08183,0,
-11.1690,-19.1925,0.08200,0,
-11.1318,-19.1100,0.08217,0,
-11.0573,-19.0275,0.08233,0,
-11.0201,-18.9475,0.08250,0,
-10.9829,-18.8650,0.08267,0,
-10.9084,-18.7825,0.08283,0,
-10.8712,-18.7000,0.08300,0,
-10.7967,-18.6200,0.08317,0,
-10.7223,-18.5375,0.08333,0,
-10.6850,-18.4550,0.08350,0,
-10.6478,-18.3725,0.08367,0,
-10.6106,-18.2900,0.08383,0,
-10.5361,-18.2100,0.08400,0,
-10.4989,-18.1275,0.08417,0,
-10.4244,-18.0425,0.08433,0,
-10.3500,-17.9625,0.08450,0,
-10.3127,-17.8800,0.08467,0,
-10.2755,-17.7975,0.08483,0,
-10.2383,-17.7150,0.08500,0,
-10.2010,-17.6325,0.08517,0,
-10.1266,-17.5500,0.08533,0,
-10.0894,-17.4675,0.08550,0,
-10.0521,-17.3850,0.08567,0,
-9.9404,-17.3025,0.08583,0,
-9.9032,-17.2200,0.08600,0,
-9.8660,-17.1375,0.08617,0,
-9.8287,-17.0550,0.08633,0,
-9.7915,-16.9725,0.08650,0,
-9.7543,-16.8900,0.08667,0,
-9.7171,-16.8075,0.08683,0,
-9.7171,-16.7225,0.08700,0,
-9.6054,-16.6400,0.08717,0,
-9.6054,-16.5575,0.08733,0,
-9.5309,-16.4750,0.08750,0,
-9.4937,-16.3925,0.08767,0,
-9.4564,-16.3100,0.08783,0,
-9.4192,-16.2250,0.08800,0,
-9.3448,-16.1425,0.08817,0,
-9.3075,-16.0600,0.08833,0,
-9.2703,-15.9775,0.08850,0,
-9.2331,-15.8950,0.08867,0,
-9.1586,-15.8100,0.08883,0,
-9.1214,-15.7275,0.08900,0,
-9.1214,-15.6450,0.08917,0,
-9.0841,-15.5625,0.08933,0,
-9.0841,-15.4775,0.08950,0,
-9.0469,-15.3950,0.08967,0,
-9.0097,-15.3125,0.08983,0,
-8.9724,-15.2300,0.09000,0,
-8.9352,-15.1450,0.09017,0,
-8.8608,-15.0625,0.09033,0,
-8.8235,-14.9800,0.09050,0,
-8.8235,-14.8975,0.09067,0,
-8.8608,-14.8150,0.09083,0,
-8.7863,-14.7300,0.09100,0,
-8.8235,-14.6475,0.09117,0,
-8.7491,-14.5650,0.09133,0,
-8.7491,-14.4825,0.09150,0,
-8.7118,-14.4000,0.09167,0,
-8.7118,-14.3175,0.09183,0,
-8.6746,-14.2325,0.09200,0,
-8.7491,-14.1500,0.09217,0,
-8.7118,-14.0675,0.09233,0,
-8.7491,-13.9825,0.09250,0,
-8.7118,-13.9000,0.09267,0,
-8.6746,-13.8175,0.09283,0,
-8.6746,-13.7350,0.09300,0,
-8.6746,-13.6500,0.09317,0,
-8.6001,-13.5675,0.09333,0,
-8.6374,-13.4850,0.09350,0,
-8.6001,-13.4000,0.09367,0,
-8.6746,-13.3175,0.09383,0,
-8.6374,-13.2325,0.09400,0,
-8.6001,-13.1500,0.09417,0,
-8.5629,-13.0675,0.09433,0,
-8.6374,-12.9850,0.09450,0,
-8.6374,-12.9000,0.09467,0,
-8.6746,-12.8175,0.09483,0,
-8.6746,-12.7350,0.09500,0,
-8.6746,-12.6500,0.09517,0,
-8.6746,-12.5675,0.09533,0,
-8.7118,-12.4825,0.09550,0,
-8.7491,-12.4000,0.09567,0,
-8.7491,-12.3175,0.09583,0,
-8.7491,-12.2325,0.09600,0,
-8.7491,-12.1500,0.09617,0,
-8.7863,-12.0675,0.09633,0,
-8.7863,-11.9825,0.09650,0,
-8.7491,-11.9000,0.09667,0,
-8.7118,-11.8175,0.09683,0,
-8.7118,-11.7325,0.09700,0,
-8.7491,-11.6500,0.09717,0,
-8.7863,-11.5675,0.09733,0,
-8.7863,-11.4825,0.09750,0,
-8.8235,-11.4000,0.09767,0,
-8.8235,-11.3175,0.09783,0,
-8.8235,-11.2325,0.09800,0,
-8.8980,-11.1500,0.09817,0,
-8.8980,-11.0675,0.09833,0,
-8.9724,-10.9825,0.09850,0,
-8.8980,-10.9000,0.09867,0,
-8.9724,-10.8150,0.09883,0,
-9.0469,-10.7325,0.09900,0,
-9.1586,-10.6475,0.09917,0,
-9.1958,-10.5650,0.09933,0,
-9.2331,-10.4825,0.09950,0,
-9.2331,-10.3975,0.09967,0,
-9.1958,-10.3150,0.09983,0,
-9.2331,-10.2325,0.10000,0,
-9.2703,-10.1475,0.10017,0,
-9.2703,-10.0650,0.10033,0,
-9.3820,-9.9825,0.10050,0,
-9.3820,-9.8975,0.10067,0,
-9.4564,-9.8150,0.10083,0,
-9.4564,-9.7325,0.10100,0,
-9.6054,-9.6475,0.10117,0,
-9.5309,-9.5650,0.10133,0,
-9.6054,-9.4800,0.10150,0,
-9.7171,-9.3975,0.10167,0,
-9.6798,-9.3150,0.10183,0,
-9.6798,-9.2300,0.10200,0,
-9.6798,-9.1475,0.10217,0,
-9.7543,-9.0650,0.10233,0,
-9.7543,-8.9800,0.10250,0,
-9.8287,-8.8975,0.10267,0,
-9.9032,-8.8125,0.10283,0,
-9.9032,-8.7300,0.10300,0,
-9.9777,-8.6475,0.10317,0,
-10.0149,-8.5625,0.10333,0,
-10.0149,-8.4800,0.10350,0,
-9.9777,-8.3950,0.10367,0,
-10.1266,-8.3125,0.10383,0,
-10.0521,-8.2300,0.10400,0,
-10.2010,-8.1450,0.10417,0,
-10.2383,-8.0625,0.10433,0,
-10.3127,-7.9775,0.10450,0,
-10.3127,-7.8950,0.10467,0,
-10.2383,-7.8125,0.10483,0,
-10.2755,-7.7275,0.10500,0,
-10.3127,-7.6450,0.10517,0,
-10.3500,-7.5625,0.10533,0,
-10.3127,-7.4775,0.10550,0,
-10.3500,-7.3950,0.10567,0,
-10.4617,-7.3125,0.10583,0,
-10.4617,-7.2275,0.10600,0,
-10.4617,-7.1450,0.10617,0,
-10.4617,-7.0625,0.10633,0,
-10.3872,-6.9775,0.10650,0,
-10.3500,-6.8950,0.10667,0,
-10.3500,-6.8100,0.10683,0,
-10.3872,-6.7275,0.10700,0,
-10.4244,-6.6450,0.10717,0,
-10.4989,-6.5600,0.10733,0,
-10.4989,-6.4775,0.10750,0,
-10.5361,-6.3925,0.10767,0,
-10.4244,-6.3100,0.10783,0,
-10.2755,-6.2250,0.10800,0,
-10.2755,-6.1425,0.10817,0,
-10.2383,-6.0600,0.10833,0,
-10.2010,-5.9750,0.10850,0,
-10.1638,-5.8925,0.10867,0,
-10.0521,-5.8100,0.10883,0,
-10.0521,-5.7250,0.10900,0,
-10.0521,-5.6425,0.10917,0,
-10.0149,-5.5575,0.10933,0,
-9.9404,-5.4750,0.10950,0,
-9.7543,-5.3900,0.10967,0,
-9.6426,-5.3075,0.10983,0,
-9.6054,-5.2250,0.11000,0,
-9.4937,-5.1425,0.11017,0,
-9.4564,-5.0575,0.11033,0,
-9.3448,-4.9750,0.11050,0,
-9.1958,-4.8925,0.11067,0,
-9.1958,-4.8075,0.11083,0,
-8.9724,-4.7250,0.11100,0,
-8.8608,-4.6425,0.11117,0,
-8.6001,-4.5575,0.11133,0,
-8.4512,-4.4750,0.11150,0,
-8.2651,-4.3925,0.11167,0,
-8.0789,-4.3100,0.11183,0,
-7.8555,-4.2250,0.11200,0,
-7.6322,-4.1425,0.11217,0,
-7.5205,-4.0575,0.11233,0,
-7.3343,-3.9750,0.11250,0,
-7.2226,-3.8925,0.11267,0,
-7.1109,-3.8100,0.11283,0,
-6.9248,-3.7250,0.11300,0,
-6.7759,-3.6425,0.11317,0,
-6.5525,-3.5575,0.11333,0,
-6.3663,-3.4750,0.11350,0,
-6.1430,-3.3925,0.11367,0,
-5.8451,-3.3100,0.11383,0,
-5.4728,-3.2250,0.11400,0,
-5.1750,-3.1425,0.11417,0,
-4.8399,-3.0575,0.11433,0,
-4.5793,-2.9750,0.11450,0,
-4.2815,-2.8925,0.11467,0,
-4.0208,-2.8075,0.11483,0,
-3.7975,-2.7250,0.11500,0,
-3.6486,-2.6425,0.11517,0,
-3.4252,-2.5575,0.11533,0,
-3.1646,-2.4750,0.11550,0,
-2.9412,-2.3925,0.11567,0,
-2.6806,-2.3075,0.11583,0,
-2.4200,-2.2250,0.11600,0,
-2.1593,-2.1425,0.11617,0,
-1.9360,-2.0575,0.11633,0,
